statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-I00-I99;Diseases of the circulatory system;2579670;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-H00-H59;Diseases of the eye and adnexa;342096;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-P00-P96;Certain cond. originating in the perinatal period;208399;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-N00-N99;Diseases of the genitourinary system;1079175;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-M00-M99;Diseases of the musculoskeletal sys.a.conn.tissue;1481259;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-U00-U85;Key numbers for special purposes;1472;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-D00-D48;Remaining neoplasms;367500;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1404223;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-D50-D90;Diseases of the blood and blood-forming organs etc;113687;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-R00-R99;Symptoms,signs, abn.clinical,labor.findings n.e.c.;723527;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-I00-I99;Diseases of the circulatory system;2919210;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-O00-O99;Pregnancy childbirth and the puerperium;1057989;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-R00-R99;Symptoms,signs, abn.clinical,labor.findings n.e.c.;976709;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-J00-J99;Diseases of the respiratory system;1292012;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-P00-P96;Certain cond. originating in the perinatal period;202526;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-Z00-Z99;Factors infl. health status,contact w.health serv.;592633;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-L00-L99;Diseases of the skin and subcutaneous tissue;298732;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-G00-G99;Diseases of the nervous system;606594;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-G00-G99;Diseases of the nervous system;756605;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-H60-H95;Diseases of the ear and mastoid process;161268;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-I00-I99;Diseases of the circulatory system;2626137;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;;Total;19952735;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-H60-H95;Diseases of the ear and mastoid process;124315;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-M00-M99;Diseases of the musculoskeletal sys.a.conn.tissue;1801047;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-D00-D48;Remaining neoplasms;329714;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1481264;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-H60-H95;Diseases of the ear and mastoid process;155935;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-N00-N99;Diseases of the genitourinary system;985486;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-S00-T98;Injury,poisoning,other consequences of ext. causes;1738270;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-P00-P96;Certain cond. originating in the perinatal period;198970;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;;Total;19758261;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-U00-U85;Key numbers for special purposes;45;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-H00-H59;Diseases of the eye and adnexa;310476;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-D00-D48;Remaining neoplasms;330140;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-K00-K93;Diseases of the digestive system;1930336;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-D50-D90;Diseases of the blood and blood-forming organs etc;116632;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-F00-F99;Mental and behavioural disorders;1059840;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-E00-E90;Endocrine, nutritional and metabolic diseases;526039;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-A00-B99;Certain infectious and parasitic diseases;633305;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-Z00-Z99;Factors infl. health status,contact w.health serv.;671816;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-I00-I99;Diseases of the circulatory system;2537301;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-J00-J99;Diseases of the respiratory system;1301542;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-G00-G99;Diseases of the nervous system;627821;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-M00-M99;Diseases of the musculoskeletal sys.a.conn.tissue;1404295;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-G00-G99;Diseases of the nervous system;631175;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-H60-H95;Diseases of the ear and mastoid process;119185;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-Q00-Q99;Congenital malformations,deformations,chromos.abn.;106079;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-E00-E90;Endocrine, nutritional and metabolic diseases;528204;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-J00-J99;Diseases of the respiratory system;1130202;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;;Total;17597125;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-O00-O99;Pregnancy childbirth and the puerperium;1073429;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-Z00-Z99;Factors infl. health status,contact w.health serv.;696912;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-I00-I99;Diseases of the circulatory system;2854506;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-D50-D90;Diseases of the blood and blood-forming organs etc;113579;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1452942;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2021;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-U00-U85;Key numbers for special purposes;1062;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-P00-P96;Certain cond. originating in the perinatal period;202813;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-S00-T98;Injury,poisoning,other consequences of ext. causes;1984739;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-L00-L99;Diseases of the skin and subcutaneous tissue;303272;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-F00-F99;Mental and behavioural disorders;1018420;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-J00-J99;Diseases of the respiratory system;1310063;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-Q00-Q99;Congenital malformations,deformations,chromos.abn.;91445;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2022;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-H00-H59;Diseases of the eye and adnexa;296407;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-Q00-Q99;Congenital malformations,deformations,chromos.abn.;94334;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-F00-F99;Mental and behavioural disorders;1046588;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-D00-D48;Remaining neoplasms;375112;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-Z00-Z99;Factors infl. health status,contact w.health serv.;655127;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-S00-T98;Injury,poisoning,other consequences of ext. causes;1766902;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2015;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-A00-B99;Certain infectious and parasitic diseases;621576;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1438312;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;;Total;17265142;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-C00-C97;Malignant neoplasms;1499241;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2016;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-F00-F99;Mental and behavioural disorders;1222241;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2023;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-K00-K93;Diseases of the digestive system;1714727;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-K00-K93;Diseases of the digestive system;1972565;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-Z00-Z99;Factors infl. health status,contact w.health serv.;680240;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2017;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-M00-M99;Diseases of the musculoskeletal sys.a.conn.tissue;1759396;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2024;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-N00-N99;Diseases of the genitourinary system;1074292;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2019;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;;Total;19855784;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2018;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-K00-K93;Diseases of the digestive system;1948302;number;GES025;Patients discharged from hospital;e
23131;Diagnoses of hospital in-patients;JAHR;Year;2020;DINSG;Germany;DG;Germany;ICD10A;ICD-10 (1-digit codes) main diagnosis;ICD10-E00-E90;Endocrine, nutritional and metabolic diseases;449680;number;GES025;Patients discharged from hospital;e
